CodCLiente,Cliente,Direccion,Telefono,latitud,longitud
1808,Abreu Araceli Dalia Samaniego Gastélum,"Circuito Sur Pacheco 223 Interior 545
San Alfonso de la Montaña, Q. ROO 27790",1-018-247-2486x454,-0.9096053329312501,-79.4978658765475
1809,González Frida Macías,"Periférico Merino 614 Edif. 276 , Depto. 600
San Elvia los altos, PUE 06490-2307",1-608-046-8538x02045,-1.2466738081264843,-79.44724656363425
1810,Contreras Alberto Olivera,"Eje vial Nuevo León 144 Interior 028
Vieja Singapur, NAY 55544",581-507-3449,-0.9997934037588367,-79.44135999011782
1811,Godoy Tania Cecilia Pedraza Rosales,"Circuito Lovato 096 517
San Araceli de la Montaña, SON 37253-9984",908.870.6631x453,-0.95363825393889,-79.51678393250837
1812,Feliciano Anel Palacios,"Retorno Prado 044 Edif. 389 , Depto. 638
San Hernán de la Montaña, PUE 28233",1-875-809-0267x654,-0.9439383750855295,-79.4020641868163
1813,Orozco Sr(a). Rodolfo Armas,"Periférico Ordóñez 669 Interior 928
Nueva República Centroafricana, ZAC 26907",025.693.6885x834,-1.1457869843410793,-79.57447772366272
1814,Montañez Dr. Anabel Valles,"Boulevard Sur Valdivia 426 Edif. 700 , Depto. 192
Nueva Pakistán, TAMPS 39833-3840",+66(5)1478837357,-1.0626692773902424,-79.55558184650772
1815,Urbina Fabiola Alvaro Aguilera González,"Boulevard Norte Solano 175 Interior 431
San Gregorio los altos, JAL 08214",04973598373,-1.2008549034959062,-79.39254996059124
1816,Lomeli Gerónimo Partida,"Andador Distrito Federal 920 832
San Ricardo los bajos, GTO 99743",266.074.5698x94564,-1.0395145973522604,-79.40252469492798
1817,Granados Asunción Martín Tamayo Sisneros,"Peatonal Sur Tirado 550 466
Vieja Islas Salomón, COAH 71987",(390)697-4924x7830,-0.899097882785824,-79.55832211207084
1818,Gonzales Mtro. Luisa Saucedo,"Continuación Gambia 276 Edif. 505 , Depto. 447
Vieja Angola, PUE 84923",1-870-536-4458,-1.008086303241533,-79.4471356907711
1819,Barragán Felipe Caridad Aguilera Vergara,"Prolongación Vanuatu 167 Interior 708
Vieja Djibouti, SIN 29960",082-971-6249x13572,-1.0323008081284533,-79.49529751083561
1820,Badillo Cristobal Prado,"Periférico Grijalva 011 Edif. 132 , Depto. 879
Vieja India, MEX 76852-6141",+18(0)6616899428,-1.0766829127748745,-79.45361865477248
1821,Villalobos Lorena Elena Aguayo Tamayo,"Periférico Colombia 863 Edif. 107 , Depto. 734
Nueva Vietman, MEX 99470-9588",+09(2)0145965261,-0.8145111048134208,-79.41103039188103
1822,Dávila Dr. Jerónimo Mota,"Circuito Gutiérrez 969 Edif. 902 , Depto. 389
Nueva Senegal, AGS 04866-8673",(165)299-4048x7325,-1.1166608196706098,-79.50368822495219
1823,Solorio Jos Griego Aranda,"Callejón Veracruz de Ignacio de la Llave 324 Interior 799
Nueva Sierra Leona, Q. ROO 54468-4156",(799)028-2154x0499,-1.0760034320322487,-79.4467024340767
1824,Dueñas Frida Darío Solorio,"Calle Soto 177 Interior 136
Nueva China, Q. ROO 18533",(473)953-3582,-0.9702211432222333,-79.28705172606281
1825,Moya Esther Raya,"Prolongación Sonora 489 704
San Abril de la Montaña, NAY 55946",615.963.0171x9628,-1.2168521368742933,-79.39886815845195
1826,Maldonado Ana María Dulce Mora,"Eje vial Norte Quiñones 694 Interior 758
San Catalina de la Montaña, AGS 70908-1127",554.785.3264x24061,-0.8556121042898088,-79.43424976076894
1827,Ruiz Elisa Andrea Bustos Camarillo,"Circunvalación Marruecos 891 Edif. 774 , Depto. 394
Nueva Mauricio, DGO 10900-8888",035-309-7325x59655,-1.189856510423384,-79.36016592296711
1828,Bañuelos Ing. Óscar Valdivia,"Pasaje Distrito Federal 654 Edif. 249 , Depto. 768
Nueva Angola, DGO 85804-4553",755-688-3029,-1.2094821967816305,-79.47752988219807
1829,Mateo Sandra Mariano Lira Franco,"Privada Perú 815 Interior 054
Vieja Zimbabwe, CHIH 72786-2630",(743)586-2887x32732,-1.2236863286194752,-79.42522209396468
1830,Ordóñez Sr(a). Sofía García,"Eje vial Noruega 510 983
San Sonia de la Montaña, AGS 42201-4775",1-367-165-9718x654,-1.0339101527170913,-79.53591917353468
1831,Vela Sonia Mariana Mondragón,"Periférico Distrito Federal 419 Edif. 433 , Depto. 578
Nueva El Salvador, AGS 55793",096-343-0323x5646,-1.2252707068843547,-79.46867886851422
1832,Paz Benito Maldonado Lara,"Pasaje Aguilera 185 968
Nueva Rwanda, QRO 23745-7189",(728)059-7860x28616,-0.8937146337429827,-79.57767026741709
1833,Venegas Jos Elias Olivárez,"Cerrada Colima 274 Interior 953
San Cristina los bajos, YUC 16273",(089)938-4701x98006,-1.115487848238395,-79.37842700918723
1834,Aparicio Sergio Velásquez Malave,"Calzada Camerún 412 477
San Timoteo los altos, NL 05920-4782",03804672583,-0.8829693018496066,-79.51235372764393
1835,Castillo Oswaldo Susana Holguín Márquez,"Prolongación Islas Salomón 145 885
Vieja Singapur, BCS 86481",(829)099-2359x57537,-1.2370750943862412,-79.51114314025916
1836,Rael Dr. Vicente Huerta,"Viaducto Dominicana 365 Interior 010
San Magdalena los altos, CAMP 83279-1458",(484)231-1078,-1.1380076699275046,-79.37487298309641
1837,Ortega Jaime Calderón,"Cerrada Sur Varela 141 Edif. 166 , Depto. 705
San Fabiola los bajos, TAMPS 12790-0528",(880)265-7186,-1.0260883867754673,-79.41260151504197
1838,Alejandro Marco Antonio Abelardo Arriaga Jasso,"Boulevard Bulgaria 742 Edif. 363 , Depto. 165
San Humberto los altos, Q. ROO 73659-8616",(681)619-1401,-0.9994538600469319,-79.43255466336683
1839,Ríos Zeferino Orta,"Callejón Adame 276 Interior 376
Nueva Omán, SON 36441-6817",557.397.0967,-1.0252756868316708,-79.29150852610614
1840,Gómez Horacio Camilo Toledo,"Privada Eritrea 873 Edif. 470 , Depto. 299
San Gloria de la Montaña, SIN 09361",455.884.7973x11226,-0.9436281041115768,-79.64412656599126
1841,Razo Margarita Gonzales Zepeda,"Ampliación Salcido 509 311
San Sessa los altos, CHIH 25798",1-557-566-1383x3886,-0.8927912784408831,-79.61936787859767
1842,Cazares Octavio Heredia Estévez,"Calle Anguiano 141 Edif. 796 , Depto. 772
San Yeni los altos, YUC 18286",(286)120-2347,-0.8640623395259258,-79.45901401012891
1843,Hernandes Dr. Verónica Hurtado,"Periférico Norte Esparza 116 Edif. 394 , Depto. 579
Vieja Sudán del Sur, TLAX 89278-3500",661.033.4087x9549,-1.118546090498739,-79.46558922366481
1844,Pacheco Carla Abril Villegas,"Circunvalación Narváez 298 Interior 198
Nueva Mónaco, TLAX 25344-5674",1-917-179-3120x866,-1.0155239797207627,-79.47928699963255
1845,Barragán Maximiliano Guzmán Arredondo,"Boulevard Etiopía 541 Interior 475
San Guillermina los altos, CHIS 24734-2492",899.925.5857x4735,-0.8608359063357749,-79.50887482644552
1846,Robles Asunción Felipe Hinojosa Portillo,"Boulevard Norte Enríquez 012 Interior 393
San Susana los altos, TAB 03417-4366",635-674-8615x9161,-0.9304936544044672,-79.30660203341237
1847,Serrano Mtro. Leticia Villarreal,"Avenida Norte Ojeda 475 Interior 414
Vieja Timor-Leste, PUE 39915-6200",(600)810-5665x999,-0.9882364944388495,-79.66697304298678
1848,Zúñiga Lucía Yeni González,"Viaducto Oaxaca 017 Interior 220
San Pablo de la Montaña, GRO 14711-3199",774.590.4817x4160,-0.8296939152423772,-79.38794702387321
1849,Rodríguez Caridad Reyes Quiñones,"Ampliación Norte Armenta 481 Interior 947
San Adalberto los altos, OAX 57142",+01(3)6260509769,-1.1947786137127445,-79.55232469582963
1850,Ulloa Jorge Luis Humberto Collazo,"Callejón Sur Tamez 845 Edif. 467 , Depto. 948
Vieja Myanmar, COAH 43737-2666",921-526-3731,-1.2289479733479127,-79.5489171363314
1851,Hernádez Laura Carmen Gurule Salazar,"Continuación Norte Pabón 838 Edif. 376 , Depto. 338
San Rosa los bajos, GTO 36757",417.109.4101,-1.055527476619225,-79.59652326626556
1852,Rosales Óscar Porras,"Cerrada Nayarit 282 227
San Rosario de la Montaña, BC 23591-0964",+52(5)0374365657,-0.8973445417924946,-79.33897658710502
1853,Mascareñas Aida Zeferino Hurtado,"Periférico Turkmenistán 381 Edif. 036 , Depto. 022
Nueva Kirguistán, CHIH 35132-8799",339.395.6593,-0.9428807692963063,-79.27219465055349
1854,Almanza Mtro. Bruno Frías,"Circuito Norte Briseño 258 Interior 066
San Raúl los altos, CHIS 00808",624-822-2204,-1.0638921000002302,-79.67278652171255
1855,Correa Amalia Eloisa Espino Leiva,"Circuito Casillas 551 Edif. 340 , Depto. 394
Vieja Cabo Verde, NAY 42129",(565)494-3388x48232,-1.0119238843979823,-79.68378020271167
1856,Reyes Miguel Montenegro,"Diagonal Jimínez 325 715
Vieja Japón, MOR 28581",(714)644-7625x10914,-0.9203212804902265,-79.54128309516963
1857,Centeno Sr(a). Óliver Serrato,"Ampliación Norte Ramón 154 Interior 966
Nueva Belarús, TAB 58425-0517",+43(1)5421429572,-1.1317309191310885,-79.41082949344923
1858,Delgadillo Irene Claudia Tejeda,"Andador Comoras 717 105
Nueva Dominicana, TLAX 76132-6716",1-043-409-8989x2179,-0.9250756504894554,-79.54063407966379
1859,Cervantes Ignacio Quiroz,"Circuito Egipto 026 612
Vieja Vietman, Q. ROO 85154",495-523-0692,-1.0788846286780567,-79.58539466410804
1860,Miranda Ing. Mercedes Arce,"Boulevard San Luis Potosí 974 975
San Catalina los altos, NL 70716-9789",1-294-992-5999,-0.9468720040705622,-79.39678936501852
1861,Corral Emilio Lemus,"Calle Feliciano 414 Interior 843
Vieja Pakistán, DGO 27422",154.540.9129x315,-1.022466589301245,-79.24655320572953
1862,Barraza José Luis Ramón Zayas Romo,"Corredor Durango 052 Interior 939
San Carolina los bajos, CHIS 39384-0429",+92(7)5787293798,-1.215215031930379,-79.54997123455524
1863,Molina Mtro. Reynaldo Villareal,"Periférico Robledo 011 989
San Felix los bajos, SON 97705",1-274-764-7934,-0.8471601293282265,-79.52506830721163
1864,Hurtado Karla Olivera,"Continuación Hidalgo 511 Edif. 873 , Depto. 126
San Aldo los altos, Q. ROO 84433",1-206-385-3201x0613,-0.9204111625198311,-79.40002070549394
1865,Aragón Gustavo Abreu Gurule,"Periférico Carvajal 245 Edif. 555 , Depto. 435
Vieja Islas Salomón, SON 33517",983-026-3799x72209,-1.11711351312831,-79.32231309253206
1866,Puente Gabriel José Eduardo Urías Collazo,"Circuito Norte Ramos 375 509
Nueva El Salvador, MICH 11190",1-084-488-1340,-1.1800066265265126,-79.57651071143955
1867,Montemayor Alicia Duarte,"Eje vial Delgadillo 045 Interior 057
Vieja Kirguistán, QRO 84136-6121",06245883816,-1.2093290484526236,-79.54918464969431
1868,Reyes Ing. Raquel Amaya,"Avenida Kuwait 576 377
Vieja Singapur, COAH 00257-2805",523-511-8859x78394,-0.8891982190900775,-79.60851757988489
1869,Benavides Elvia Peralta,"Callejón Quintana 167 126
Nueva Arabia Saudita, JAL 85601-0491",480.830.9833,-1.109476801701935,-79.66573978737435
1870,Contreras Natividad Rodrigo Armas Pantoja,"Ampliación Norte Reynoso 669 136
Nueva Eslovenia, Q. ROO 69366-0180",374.571.8227x247,-1.1204720544056481,-79.51942571651776
1871,Limón Benito Flavio Carrero Olivárez,"Ampliación Sur Grijalva 893 Edif. 809 , Depto. 017
Vieja Brunei Darussalam, CHIH 72920",455-703-8362,-1.1064383297191986,-79.6677580629007
1872,Parra Martha Arredondo Bahena,"Eje vial Coahuila de Zaragoza 065 Interior 556
San Juan Carlos de la Montaña, SIN 99736",006.807.3486x44603,-1.2099469693726579,-79.5682526358825
1873,Aponte Ing. Federico Cardenas,"Circunvalación Sur Godínez 215 601
Vieja Haití, CHIS 21956-8273",674.328.6306x737,-1.0284634359314933,-79.38085473329843
1874,Martínez Cristina Rael Arteaga,"Andador Michoacán de Ocampo 880 Edif. 513 , Depto. 566
San Elsa los altos, JAL 65144-7765",+87(9)9852516095,-1.0995349012957714,-79.65584632559455
1875,Ulloa Daniel Germán Villanueva Zarate,"Callejón Aguascalientes 470 269
San Miguel Ángel de la Montaña, YUC 16240-0249",187.095.9065x116,-1.0404139389660678,-79.61277041611416
1876,Franco Vanesa de la Crúz Otero,"Andador Calvillo 654 Interior 991
San Lourdes los bajos, NAY 03961",413.777.7801x71578,-0.9408882075301963,-79.61113446187329
1877,Mota Elvia Acuña,"Privada Paraguay 152 Interior 069
San Sessa los altos, MICH 41202-7416",(916)195-8865,-0.9135415160385519,-79.4299452951876
1878,Treviño Ing. Olivia Solorio,"Pasaje Sur Almonte 009 Interior 702
Nueva Ecuador, VER 22639",262.861.7406x2231,-1.0008016503735475,-79.27253898430646
1879,Estévez Berta Sonia Otero,"Diagonal Sonora 307 818
Vieja Nueva Zelandia, MICH 85225-2706",(332)088-2388x52650,-1.1519705004593206,-79.47438614843263
1880,del Río José Luis Posada Molina,"Calzada Sur Zelaya 648 Interior 654
Vieja Camerún, SLP 49826-9860",+98(0)9276919924,-1.001590572441473,-79.34186725203442
1881,Ceja Ing. María Luisa Caraballo,"Privada Norte Valladares 566 736
San Esteban los bajos, OAX 39182-8920",02897505810,-1.1984676923968227,-79.4877278322396
1882,del Valle Jesús Alicia Caldera,"Cerrada Paraguay 116 Edif. 526 , Depto. 463
San Luisa de la Montaña, GTO 64677-6057",+20(5)5119172937,-0.9683415752991487,-79.58419742228959
1883,Ornelas Magdalena Jacinto Zamudio,"Periférico Chihuahua 539 Interior 630
Nueva Mali, MOR 80455-8265",04117042239,-1.2050161475082368,-79.46278009288208
1884,Armendáriz Frida Israel Iglesias,"Pasaje Aguascalientes 021 Edif. 099 , Depto. 418
Vieja Sierra Leona, MOR 72431",597.892.6850,-1.1155932299788103,-79.61934808050063
1885,Casillas Samuel Olivia Cabán,"Circuito Puebla 449 Edif. 235 , Depto. 413
Nueva República Democrática del Congo, COL 20034",492.330.7448x4078,-0.9534240430096669,-79.50993454045079
1886,Baeza Mtro. María Marín,"Calle Ecuador 999 462
Vieja Bulgaria, SON 27836",311-690-1264,-0.9282205505946532,-79.32980592176881
1887,Linares Felipe Cazares Ledesma,"Viaducto Norte Flórez 993 272
Vieja Georgia, HGO 42906-7276",(242)798-5480x82565,-1.0864760495772943,-79.60721763228854
1888,Calvillo Sr(a). Ivonne Hinojosa,"Corredor Norte Vaca 661 168
San Samuel los altos, GTO 01810-4773",130.138.8620x6238,-1.1778860253222136,-79.4104624044882
1889,Cortez Dr. Susana Tejada,"Callejón Sur Quezada 144 Edif. 506 , Depto. 916
San Ilse los altos, CHIS 35019",1-138-117-7171,-1.0934123034250869,-79.58342793148293
1890,Olvera Marisela Páez Abreu,"Andador Véliz 554 687
Nueva Zimbabwe, TAB 19844-9870",1-694-773-2126,-0.9741315349795627,-79.55002975005492
1891,Gutiérrez Nadia Nayeli Negrón,"Pasaje Bélgica 746 Edif. 755 , Depto. 615
Nueva Bulgaria, GRO 28966",756-177-2558x740,-0.9547443895923202,-79.41946973486705
1892,Sáenz Dr. José Luis Avilés,"Continuación Andorra 061 Interior 896
Vieja Brunei Darussalam, JAL 97729",333-143-1365x9344,-1.2434604039128851,-79.43775713885805
1893,Padrón Frida Gallardo Monroy,"Boulevard Yucatán 486 Interior 043
San Luis Miguel los bajos, NL 89756-1376",+08(8)8735477938,-0.8997590128530597,-79.59467632827274
1894,Tafoya Hernán Cornelio Barraza,"Prolongación Veracruz de Ignacio de la Llave 401 Edif. 550 , Depto. 030
Vieja Madagascar, TAB 96473",044.116.8602x44884,-1.0912415553421004,-79.26263399533389
1895,Orellana Sr(a). Noemí Luevano,"Continuación Norte Moya 817 Edif. 319 , Depto. 884
Vieja Belice, TLAX 03483-7867",477.964.7581x089,-0.9467991214142735,-79.34265191365195
1896,Noriega Julia Óscar Quintana Márquez,"Prolongación Micronesia 278 Edif. 789 , Depto. 447
San Norma los bajos, DF 93034",228.440.1961,-0.9108325572662175,-79.64494924161563
1897,Grijalva Beatriz Botello,"Peatonal Sur Díaz 351 Edif. 832 , Depto. 879
Nueva Comoras, YUC 37107",303.529.6679x778,-1.1751331028463403,-79.42454429672898
1898,Peña Marisol Vela,"Avenida Torres 295 345
San Magdalena los altos, GRO 95166-2554",(690)961-4995x274,-0.8760038821615956,-79.32029717052683
1899,Esquivel Isaac Josefina Rodarte,"Eje vial Montenegro 499 591
Nueva Kenya, AGS 28076",(625)844-9145x091,-1.0067028137274423,-79.44324706763346
1900,Preciado Ing. Jerónimo Partida,"Corredor Yucatán 657 521
San Carlota los bajos, COL 07422",753-395-3178x841,-1.0359044620797777,-79.32737664515176
1901,Véliz Emilio Salas Razo,"Andador Sur Urías 914 Edif. 282 , Depto. 831
Vieja Montenegro, MEX 64938",790.347.0748x54892,-1.21459353034361,-79.47617432322559
1902,Amaya Lic. Ilse Olmos,"Calle Guerrero 617 427
San María del Carmen de la Montaña, SON 67503",06442921895,-1.2012294611055738,-79.57552024103342
1903,Quintero Berta Carbajal,"Cerrada Sur Suárez 812 Interior 328
San Violeta los bajos, HGO 68817",(756)366-9367,-1.03955282430801,-79.47260510908812
1904,Arteaga Berta Jaime Arguello,"Ampliación Chihuahua 053 Interior 883
San Abraham los bajos, CHIS 65364-6375",789-806-4993x621,-1.1459243733032025,-79.44747631463386
1905,Soria Dolores Mora,"Eje vial Partida 077 882
Vieja Santo Tomé y Príncipe, DGO 19380",858-482-5794x8653,-1.192620299738188,-79.36187204378815
1906,Burgos Catalina María Luisa Esparza,"Andador Campeche 726 029
Nueva Tonga, HGO 75863-0191",184-024-7450x882,-0.9452246356048528,-79.53133835559873
1907,Riojas Ramón Olmos,"Calzada Sur Guzmán 381 Edif. 162 , Depto. 270
Vieja Antigua y Barbuda, DF 60376",703.168.8566x7084,-0.9723889144766955,-79.67863607233691
1908,Ruelas Javier Serna,"Retorno Sur Jurado 668 384
Vieja Swazilandia, DGO 50366-6795",03874918398,-1.246890402882201,-79.449420775236
1909,de la Rosa Jos Valles Loera,"Boulevard Sur Casillas 915 693
Vieja República Democrática del Congo, COL 31130",+83(8)4021154804,-1.106439432544245,-79.60528896126539
1910,Cadena Uriel Asunción Chacón,"Calle Luxemburgo 538 Edif. 601 , Depto. 514
Nueva Tayikistán, BCS 84226-7598",(359)303-0877x07026,-1.2112561457702127,-79.5095257982351
1911,Barrientos Zeferino Pedro Macías Chavarría,"Calle Norte Peña 401 935
San José Manuél los bajos, GRO 00793-0741",04597485247,-1.1411177412106575,-79.59148054731594
1912,Garica Lilia Casas,"Retorno Norte Sierra 387 760
Vieja Sudáfrica, CHIH 42719-9233",193.434.7879x4876,-0.9198626745464997,-79.52225129769619
1913,Santana Abel Pantoja,"Corredor Norte Leiva 447 222
Vieja El Salvador, COL 84740",(949)986-8839x67755,-0.8778123463794212,-79.50300239349801
1914,Palacios Uriel Pamela Peña Alva,"Calzada Norte Escamilla 149 692
Vieja Hungría, OAX 44078-5228",606.777.9456x48921,-0.9677055609153108,-79.66900608209659
1915,Alfaro Esperanza Serafín Irizarry Arias,"Calle Aguascalientes 848 021
Nueva Guatemala, BCS 61408-5992",+54(9)4389441076,-0.9680529668686033,-79.3787047268131
1916,Téllez Mariano Curiel,"Diagonal Distrito Federal 920 352
Nueva Belice, HGO 62518",+33(9)3632674236,-0.9225310915595056,-79.27336650639428
1917,Blanco Rodolfo Mateo Macías,"Andador Sur Ulibarri 021 Interior 141
Nueva Belarús, DGO 70919",996-973-6576,-0.9610053044474426,-79.34970096448451
1918,Armendáriz Rafaél Patricio Ibarra,"Eje vial Lomeli 352 Interior 587
Nueva Bulgaria, DGO 95759",476-284-9113x10661,-1.1822717845053716,-79.54118753714774
1919,Serrato Raquel Yuridia Casillas,"Boulevard Suiza 705 577
San Darío los altos, CAMP 78012",1-589-156-2278x176,-0.8463650302387139,-79.52228013247138
1920,Elizondo Alma Bernal,"Andador Coahuila de Zaragoza 990 Interior 806
San Perla los altos, TAMPS 50220",286.160.2274,-0.9201690754347317,-79.4758350117677
1921,Robles Itzel Valenzuela Chávez,"Peatonal Palomo 735 Interior 011
Vieja Guinea Bissau, SIN 12965-8476",(105)369-4268x56064,-0.851197821723651,-79.51295841378914
1922,Ureña Elvira Yuridia Salgado Carbajal,"Eje vial Marín 914 Interior 939
San Noelia los altos, AGS 59870-7238",1-211-895-1013x709,-0.9850014363619826,-79.50302428260152
1923,Corrales Esteban Cervántez,"Calle India 722 Interior 795
Vieja Bélgica, TAB 26555-4908",+60(0)8363137838,-1.1004646690802156,-79.53176749920178
1924,Archuleta Dolores Estela Escobedo,"Avenida Hernádez 791 Interior 535
San Federico los bajos, Q. ROO 81184",882.473.4818,-0.8871580359704401,-79.52933441256663
1925,Cisneros Teodoro Elias Valdez Fuentes,"Callejón Sur Ordóñez 484 Edif. 043 , Depto. 262
Nueva Botswana, MOR 89916",1-126-906-4787,-0.9720471723985745,-79.36030972002636
